row_index,p10,p50,p90,prob_band,hhid
15451,2.673286607766106e-10,2.918574136923186e-09,2.881374361964307e-08,At-Risk,23295003
15452,0.0001756623952268912,0.0003265607529349911,0.0006177972532527196,At-Risk,23153474
15453,0.7072811520052498,0.7881014225340499,0.8483101638667621,Likely Flourishing,23217951
15454,2.2257634463043603e-13,1.0890071284844018e-12,5.116252061106354e-12,At-Risk,23267897
15455,0.9933564770085903,0.9964621615629865,0.9980703866972523,Likely Flourishing,23359108
15456,0.23812076504929303,0.38125393370586325,0.5561276430947167,Moderate,23187747
15457,0.9293401263841036,0.9622776805157498,0.9791734326014997,Likely Flourishing,23167289
15458,0.9976240781579723,0.9985630860523891,0.9991290123632317,Likely Flourishing,23026012
15459,0.9997958674960107,0.9999217892941703,0.9999682337914894,Likely Flourishing,23064370
15460,0.0009801260420571908,0.0015503815149431207,0.0023743826808073844,At-Risk,23295006
15461,0.9996757839165381,0.9997932391744404,0.9998663300547177,Likely Flourishing,23128638
15462,0.9590058761735598,0.9707671838728477,0.9795510668587207,Likely Flourishing,23026014
15463,0.0003390071600397305,0.0008458482016112216,0.0022218300063011195,At-Risk,23341487
15464,0.3468006795639085,0.4710578282181855,0.5876559559735915,Moderate,23064373
15465,0.13944736856530818,0.2275379435699002,0.34839766711447345,At-Risk,23141386
15466,0.9999818285599648,0.9999881365245,0.9999922244150073,Likely Flourishing,23359113
15467,0.9999795364271138,0.9999866627732095,0.9999912107854444,Likely Flourishing,23341489
15468,0.005835133352166189,0.01258802358506073,0.025121658201275796,At-Risk,23153683
15469,4.347233196698149e-06,3.946197857556573e-05,0.00035415910497663025,At-Risk,23179931
15470,0.9380305851623074,0.9886922993543357,0.9979766225372666,Likely Flourishing,23179932
15471,0.939704158398864,0.9605835037722634,0.9741347412393678,Likely Flourishing,23110900
15472,0.0001872800313275008,0.0003921631967008732,0.0008144827302086034,At-Risk,23064380
15473,0.9993615042721519,0.9997816269655708,0.9999248821387117,Likely Flourishing,23034014
15474,0.9723640891158859,0.9821324867650819,0.9890008545759488,Likely Flourishing,23341493
15475,0.9999812421601589,0.9999886612185738,0.9999932280355821,Likely Flourishing,23102897
15476,4.50422747429224e-07,1.4705310340037594e-06,5.401869402764367e-06,At-Risk,23371983
15477,0.00269605860024048,0.005039528559395073,0.009223805229800146,At-Risk,23051755
15478,0.9857791957678461,0.992385899363106,0.9958788242156654,Likely Flourishing,23303030
15479,0.0014352725423520587,0.003068580502100535,0.006368171975950055,At-Risk,23051757
15480,1.7873160181040347e-05,0.00019064021534268471,0.00236852926580427,At-Risk,23128646
15481,0.41461445012248044,0.6677856783071328,0.8645854385150982,Likely Flourishing,23217957
15482,0.9999636968219877,0.9999900372434831,0.9999973063101956,Likely Flourishing,23051758
15483,0.9973278872465788,0.9990762211087627,0.999672696246406,Likely Flourishing,23149275
15484,0.822112766718865,0.8837769175313801,0.9246472357221674,Likely Flourishing,23295014
15485,0.9765652838614045,0.9920029901453461,0.9974533297380315,Likely Flourishing,23320845
15486,0.9999767252026946,0.9999879219598848,0.9999935386761856,Likely Flourishing,23051760
15487,0.9898679136769111,0.9955025034532159,0.9979703532182017,Likely Flourishing,23303032
15488,0.9911599214886422,0.9972340777252529,0.9990584424800344,Likely Flourishing,23303033
15489,0.9497863475527761,0.976492855726818,0.9894079101158906,Likely Flourishing,23167301
15490,0.9987271953580326,0.9992639483707517,0.9995860034230912,Likely Flourishing,23167302
15491,0.5538180845365082,0.7040368657341676,0.8173373825108408,Likely Flourishing,23013364
15492,0.9981174896749321,0.9992281374601031,0.9996977085361219,Likely Flourishing,23064384
15493,0.9999938173392942,0.999997766241612,0.9999992112979778,Likely Flourishing,23226071
15494,7.351179302399547e-08,2.49141148226524e-07,9.76206455641709e-07,At-Risk,23013365
15495,0.0780113843931852,0.13876759185304235,0.23067597969422943,At-Risk,23264639
15496,0.2656099300474337,0.5880093108345297,0.8600245604045653,Moderate,23359124
15497,1.8251978697421202e-10,4.5466264337912836e-09,9.919114554065642e-08,At-Risk,23264640
15498,0.40432700238170777,0.5270317320554271,0.6411236642606888,Moderate,23380053
15499,0.00016532910829096336,0.0004958065367354277,0.0014740247346329712,At-Risk,23102902
15500,0.9988416086261307,0.9996526722429717,0.9998887554023559,Likely Flourishing,23306356
15501,0.36605274222259215,0.5171692681000133,0.6773693961739405,Moderate,23333440
15502,0.9807417514597264,0.9961732554425962,0.9992187883898829,Likely Flourishing,23333442
15503,0.9979373901865205,0.9986079730365962,0.9990307225461192,Likely Flourishing,23243851
15504,0.0030359672693235583,0.0054716717791677884,0.010148783632679133,At-Risk,23026025
15505,0.9461263368178048,0.9665152379781066,0.9789113854868882,Likely Flourishing,23179939
15506,0.4881196326490811,0.7304253807011671,0.8848641502212129,Likely Flourishing,23034022
15507,0.999806294406632,0.9999027248823918,0.9999509417795964,Likely Flourishing,23026027
15508,0.0004007050767670951,0.001683011734291048,0.008294733181879307,At-Risk,23384148
15509,0.10746399958237979,0.2035621818988142,0.36627351238375544,At-Risk,23256689
15510,1.3718908819287399e-05,3.119729775431785e-05,6.651098906764076e-05,At-Risk,23013376
15511,0.0005009816404142923,0.0053714117625256325,0.05851949143927879,At-Risk,23341501
15512,9.799869008587512e-16,3.5099964615597557e-14,1.050511954959141e-12,At-Risk,23128661
15513,0.0004862796009009238,0.0008604664940384873,0.0015729442824300537,At-Risk,23205361
15514,0.9401728741048992,0.9674154046891692,0.9824178156677851,Likely Flourishing,23359135
15515,0.9965788987570751,0.9981812628156637,0.9990610568736376,Likely Flourishing,23128663
15516,0.9999997777326193,0.9999999036518976,0.9999999593769741,Likely Flourishing,23282351
15517,0.7765658809568101,0.8608994989863561,0.9151093932254833,Likely Flourishing,23267901
15518,0.9994526228770707,0.9996620746326605,0.999789122698827,Likely Flourishing,23359136
15519,0.8192033565104533,0.8758384246376292,0.918783975313409,Likely Flourishing,23187763
15520,0.9995181400244981,0.9998240887574062,0.9999338862045445,Likely Flourishing,23128667
15521,0.9999793603427628,0.9999883643974463,0.9999934821416608,Likely Flourishing,23013381
15522,3.44450469021133e-07,1.3309158415192829e-06,5.294511543877898e-06,At-Risk,23205367
15523,0.6993063492763807,0.8150951018100511,0.8966657618518178,Likely Flourishing,23064397
15524,0.00010461955882832339,0.00028998919000092487,0.0008356829420220244,At-Risk,23090246
15525,0.9983880118452352,0.9989329291299767,0.9993201323458316,Likely Flourishing,23114180
15526,2.4409693853487777e-05,8.385226041352542e-05,0.00026519961909127014,At-Risk,23075756
15527,0.9994883680578802,0.9999063000471675,0.999981568244075,Likely Flourishing,23110911
15528,0.001958783712992525,0.004291903147624497,0.009622068236196652,At-Risk,23090249
15529,0.25088008011296237,0.3369609155598672,0.45658994427398314,At-Risk,23217974
15530,0.9402041014123496,0.9744412168352128,0.9879907385355394,Likely Flourishing,23128673
15531,0.9996344575790804,0.9997852729673944,0.9998673462973631,Likely Flourishing,23243862
15532,0.9491069142809496,0.985421272003025,0.9955056446167846,Likely Flourishing,23167318
15533,0.9997065213381983,0.9999206953394554,0.9999774664852632,Likely Flourishing,23128676
15534,0.9941507853546961,0.9965648841354668,0.9979794155389042,Likely Flourishing,23034031
15535,0.6691540229683576,0.757780763537744,0.823645267889865,Likely Flourishing,23034032
15536,0.99996631397247,0.999980335431276,0.9999885885041674,Likely Flourishing,23295025
15537,0.9999609804591886,0.999978621788209,0.9999883631099765,Likely Flourishing,23243864
15538,0.8892863782680797,0.9770280760922165,0.995205781611983,Likely Flourishing,23333455
15539,0.9820109980299323,0.9887033362958431,0.992875809472345,Likely Flourishing,23102919
15540,0.4094164027354806,0.5553812973537027,0.6901900260356539,Moderate,23187771
15541,1.8302463598273987e-07,1.2916334749584196e-06,9.989521654872963e-06,At-Risk,23026041
15542,0.9598860758449917,0.9718584887320965,0.9802499778481162,Likely Flourishing,23110916
15543,0.9831135579980467,0.9962132789606646,0.9991111242321703,Likely Flourishing,23345659
15544,0.9999539092821903,0.9999813152787886,0.9999924596706442,Likely Flourishing,23072349
15545,0.992966654841075,0.9970505204859045,0.9986340384069088,Likely Flourishing,23264651
15546,0.6165919567639935,0.7202341570187175,0.8040453323478627,Likely Flourishing,23226085
15547,0.9999886097145825,0.9999965760179974,0.9999989274609332,Likely Flourishing,23026044
15548,0.9996665795704957,0.9997822174734194,0.9998572236855041,Likely Flourishing,23243865
15549,0.26159851012814295,0.40654997880860355,0.5767251996364605,Moderate,23303052
15550,0.9679978696686559,0.9872341571218917,0.9945125644659417,Likely Flourishing,23167325
15551,0.9964112903276869,0.9974654370006524,0.9982199588441205,Likely Flourishing,23243866
15552,0.19669462335320267,0.32001049220704153,0.4551913897325299,At-Risk,23026046
15553,0.9977988043824112,0.9986979512483769,0.999290939982692,Likely Flourishing,23115071
15554,0.7110623332607859,0.7823964094831708,0.840001950538818,Likely Flourishing,23128685
15555,0.9959808625645197,0.9971746054384198,0.9980655046216051,Likely Flourishing,23090254
15556,0.6915220559191689,0.7647337513006582,0.8220401761752457,Likely Flourishing,23141411
15557,0.770170110178565,0.8627030326615285,0.9180457727553196,Likely Flourishing,23205379
15558,4.7699406042025244e-05,9.005462351785545e-05,0.00017179164887774182,At-Risk,23110921
15559,0.9370893901437756,0.9575474409717657,0.971625354242801,Likely Flourishing,23064412
15560,0.4791578165986774,0.8240239747852289,0.9554931031658042,Likely Flourishing,23128687
15561,1.949728510018758e-07,5.739906002969739e-07,1.7369708014741878e-06,At-Risk,23333464
15562,2.4390127734827716e-09,6.382055321334784e-09,1.6832089702965084e-08,At-Risk,23149288
15563,0.03667929309295423,0.09204224216469137,0.19163980990523435,At-Risk,23051786
15564,0.9985760833488858,0.9993274252417439,0.9996977100906422,Likely Flourishing,23090259
15565,0.5499392755647566,0.7412715283340044,0.8783919248294443,Likely Flourishing,23282368
15566,0.9999724464190008,0.999982072126062,0.9999886059091014,Likely Flourishing,23295036
15567,0.9037641403638225,0.9766269719358902,0.9946511631174475,Likely Flourishing,23141412
15568,0.9744300048762821,0.9863851287976408,0.9927645267375229,Likely Flourishing,23149290
15569,0.9930110190612457,0.9969614400949227,0.9987817473207362,Likely Flourishing,23333468
15570,0.555938253362269,0.6790242808510707,0.7724483103000012,Likely Flourishing,23217985
15571,3.479953488499435e-09,1.330903978369024e-08,5.0932177605184635e-08,At-Risk,23264661
15572,0.43255059479200864,0.5987317819978881,0.7485789694507972,Moderate,23051788
15573,0.9984375125066137,0.999845494119525,0.9999848756238799,Likely Flourishing,23179962
15574,0.17901933776412457,0.2786874466244804,0.4014008913205989,At-Risk,23034039
15575,0.4048227616667654,0.48138910674026714,0.5653563080834755,Moderate,23243875
15576,0.9989065820641297,0.9995913285332119,0.9998684342842824,Likely Flourishing,23179964
15577,0.24884373234451232,0.39598610848645344,0.5588179700166647,Moderate,23102930
15578,0.0001904444532688501,0.00042375211841506064,0.0008782711277853449,At-Risk,23167335
15579,0.9997095624030444,0.9998318380463951,0.9999081839189919,Likely Flourishing,23359159
15580,0.29268585940460745,0.41924856587842907,0.5561059057035697,Moderate,23128697
15581,0.9999768790098394,0.9999853788073154,0.9999909020491743,Likely Flourishing,23264666
15582,0.25298478068915586,0.36833611809739497,0.5055998400276119,Moderate,23205394
15583,0.9960748388511005,0.9981208693046582,0.9990967052568139,Likely Flourishing,23179968
15584,0.9999429182118822,0.9999686144879945,0.9999819892853989,Likely Flourishing,23243879
15585,0.07416408858198568,0.12658712660489185,0.19653519820172607,At-Risk,23341513
15586,0.9985176035669088,0.9992462521577675,0.9995680485883782,Likely Flourishing,23282379
15587,0.9014513119278383,0.9573318590961133,0.9808467896038631,Likely Flourishing,23359162
15588,0.0006852242541020493,0.027303444064622796,0.5292686973724463,At-Risk,23295042
15589,0.6720170175613168,0.7850342342869865,0.8679097462285158,Likely Flourishing,23141423
15590,0.9999807778389774,0.9999880336304765,0.9999930522342225,Likely Flourishing,23205399
15591,5.964518667990214e-06,2.2446123096645265e-05,8.087866768712661e-05,At-Risk,23072361
15592,0.9475378402326698,0.9681067413578127,0.9810418648952735,Likely Flourishing,23149294
15593,0.9999742327170298,0.9999838979223443,0.9999900378526331,Likely Flourishing,23051797
15594,6.612577905165624e-07,1.9185827068511456e-06,5.774756632136308e-06,At-Risk,23090275
15595,7.569118454057725e-08,4.819754360646121e-07,3.1143834494147084e-06,At-Risk,23034045
15596,0.9998192237292063,0.9999953206088343,0.9999998886540249,Likely Flourishing,23264670
15597,2.8839819445716303e-06,5.557132972453167e-05,0.0010669740714954372,At-Risk,23149295
15598,0.9996513316863616,0.999854464944176,0.9999365445492205,Likely Flourishing,23167344
15599,0.664791568302153,0.7535306278975651,0.8282160430870972,Likely Flourishing,23102940
15600,0.2602761638660076,0.341311007373889,0.44594206771402084,At-Risk,23359168
15601,0.020320686741700657,0.0314332519720221,0.04896968453548251,At-Risk,23128707
15602,4.677543205355611e-07,3.5574435958092636e-06,2.6364599597669523e-05,At-Risk,23359169
15603,0.9999054351485528,0.9999511974284506,0.9999750175751876,Likely Flourishing,23256720
15604,6.117826033844647e-06,1.5689242677620083e-05,4.0195288137109316e-05,At-Risk,23333483
15605,0.5245921666474161,0.6115059370244778,0.6853978933676487,Moderate,23213388
15606,0.975270027711851,0.9911050487614791,0.9966222267829153,Likely Flourishing,23175329
15607,0.9589376450393838,0.9728703442602562,0.9823820248695281,Likely Flourishing,23148989
15608,0.9961709382258149,0.9977599945641059,0.9986274852219323,Likely Flourishing,23140850
15609,0.9999977841966192,0.9999989685440557,0.9999994829228928,Likely Flourishing,23243216
15610,2.2429989632947675e-10,1.1342248568662082e-09,5.810709695902051e-09,At-Risk,23025482
15611,0.8746993462620083,0.9118013057677813,0.9371703804154422,Likely Flourishing,23243218
15612,0.7109406561079231,0.8011034095020071,0.866370837663202,Likely Flourishing,23204722
15613,1.3407955885382341e-08,6.951217251151071e-08,3.3991079236950414e-07,At-Risk,23063833
15614,0.9999435751224943,0.9999692662243049,0.999983422999134,Likely Flourishing,23051092
15615,0.999857039546348,0.9999335329514498,0.9999685606557811,Likely Flourishing,23294466
15616,0.9744227147591931,0.9921588545635116,0.9977829324979635,Likely Flourishing,23217430
15617,0.9520148657561246,0.9688132718991515,0.9806376699193189,Likely Flourishing,23148993
15618,0.9106256902574232,0.9733426265400046,0.9925531854572633,Likely Flourishing,23025486
15619,0.9981826969112003,0.9991643285219366,0.9995955686583033,Likely Flourishing,23217432
15620,0.9999445689141978,0.9999628370126128,0.9999751442973436,Likely Flourishing,23012734
15621,0.9954196163318698,0.9990868612311792,0.9998259496196829,Likely Flourishing,23204729
15622,0.938331505594045,0.9669332150682154,0.9820016166455067,Likely Flourishing,23033718
15623,0.9995274235404337,0.9997142569676672,0.9998333538943761,Likely Flourishing,23256120
15624,5.792753590257111e-08,1.7273750213371647e-07,5.799205462901545e-07,At-Risk,23281711
15625,0.0005549911875243971,0.0015469240181892802,0.004597127426350701,At-Risk,23204736
15626,0.9918071035450029,0.9946896664695191,0.9966571667998789,Likely Flourishing,23152476
15627,0.9999543728661515,0.9999732292698986,0.9999843883616483,Likely Flourishing,23140865
15628,4.471065997827427e-07,1.9692216687105937e-06,9.416147006018145e-06,At-Risk,23256127
15629,0.9996573614560859,0.9998553700847219,0.9999341847057801,Likely Flourishing,23204740
15630,0.000143608623559699,0.0004813263624573685,0.0013570878306830834,At-Risk,23089600
15631,0.9996826448014258,0.9998667008878168,0.9999443817049257,Likely Flourishing,23204741
15632,0.9998713758986659,0.9999423254007616,0.9999718826298205,Likely Flourishing,23281719
15633,0.9676672841675666,0.9780912959053722,0.9845387696173885,Likely Flourishing,23229337
15634,0.9304949693267894,0.9797402727940263,0.9944184967607098,Likely Flourishing,23102334
15635,0.17889294346637344,0.3354227196467432,0.5311456958834619,At-Risk,23379779
15636,0.025917214812595693,0.039715951581268255,0.06216738773034827,At-Risk,23128009
15637,0.9999787255545205,0.9999869690512755,0.9999918019235252,Likely Flourishing,23140875
15638,0.9996470470176559,0.9997873893482729,0.9998747567063527,Likely Flourishing,23358518
15639,0.9960117998387951,0.9974194062163686,0.9983223469673232,Likely Flourishing,23075638
15640,0.993410391527513,0.9961722044268857,0.9977039139214566,Likely Flourishing,23320202
15641,0.999975877099946,0.9999833183943925,0.9999888448069609,Likely Flourishing,23332943
15642,0.9999829581328935,0.9999894241819527,0.9999934122679218,Likely Flourishing,23025503
15643,0.9997723622054655,0.9998739884787928,0.9999366972525526,Likely Flourishing,23179423
15644,0.9999554112438492,0.9999756172631487,0.999986019466501,Likely Flourishing,23072057
15645,0.9987239112545974,0.9991818841785659,0.9994705453955383,Likely Flourishing,23012755
15646,0.9999987171266767,0.9999994970615027,0.9999997879659033,Likely Flourishing,23072058
15647,0.0007412784017532695,0.0016907682842995844,0.004076177189659209,At-Risk,23267781
15648,0.9998574943764869,0.9999178365857306,0.9999491464167706,Likely Flourishing,23283933
15649,0.9591200386848848,0.9730400923461191,0.9824640141503622,Likely Flourishing,23257873
15650,0.02038595153252273,0.04049355878736322,0.07773656127731118,At-Risk,23077990
15651,2.5756189370659197e-09,8.640603932974704e-09,2.9287187450737204e-08,At-Risk,23027265
15652,0.9665918473092265,0.9766793912271736,0.9831477123582687,Likely Flourishing,23342141
15653,0.8300852154879653,0.9150551614545357,0.9613091046220772,Likely Flourishing,23027266
15654,2.280303415850107e-06,5.950600917513054e-06,1.6034986007427025e-05,At-Risk,23296283
15655,0.9998259018347737,0.9999435129344962,0.9999821752987427,Likely Flourishing,23245427
15656,0.8966420295554752,0.9369373732735391,0.9625857808258678,Likely Flourishing,23116379
15657,0.24240901679568266,0.4462794569365617,0.6689467773194713,Moderate,23231718
15658,0.9946085649908022,0.9971935890798662,0.9984368918719722,Likely Flourishing,23053301
15659,0.33802733174992866,0.5069001425932964,0.689669674591303,Moderate,23303676
15660,0.9935828341833431,0.9959096505630199,0.9973390382279935,Likely Flourishing,23181110
15661,0.9990118882754553,0.9996942604137693,0.9999104909526865,Likely Flourishing,23231719
15662,0.9999505814796292,0.9999672184442558,0.9999790881646192,Likely Flourishing,23142590
15663,0.000732946526145588,0.0016916407242591669,0.003696002104578204,At-Risk,23193285
15664,0.9658692334818249,0.9795786420939736,0.9878294065001499,Likely Flourishing,23231720
15665,0.6779933560343928,0.753999617966653,0.8227844246190632,Likely Flourishing,23001106
15666,3.1695618263810208e-09,1.1496735885955478e-08,3.585311607803045e-08,At-Risk,23373215
15667,2.501345082322337e-05,0.00037524447234994513,0.006642283498661689,At-Risk,23034673
15668,0.9999884265600896,0.9999944932940139,0.9999973351735204,Likely Flourishing,23347042
15669,0.999964677401668,0.9999787537277838,0.9999876728693147,Likely Flourishing,23270144
15670,7.973672514503417e-07,4.7439889701609035e-06,3.057724265726355e-05,At-Risk,23142592
15671,1.641612757518252e-05,4.0161192051397135e-05,0.00011602025151421712,At-Risk,23347043
15672,0.011716933613885,0.019011799463628694,0.031527104014362484,At-Risk,23322442
15673,4.910097012304018e-14,7.573788798867598e-13,1.1330821164117122e-11,At-Risk,23130264
15674,0.7805595442916519,0.8445490173485863,0.8936904730060361,Likely Flourishing,23380635
15675,3.962596524137357e-10,5.7263124660715095e-09,6.644351646551778e-08,At-Risk,23193288
15676,0.002289558079488682,0.012010864801527854,0.05773229595128439,At-Risk,23077995
15677,3.8105458320785426e-05,6.389185040770425e-05,0.00011516416090041307,At-Risk,23347044
15678,8.183747253504167e-06,2.2590275360498857e-05,6.450351248868802e-05,At-Risk,23116384
15679,0.9880445912680609,0.9959858548456815,0.9985043152436167,Likely Flourishing,23308605
15680,0.007886915664020737,0.014099101159871487,0.02494949695307966,At-Risk,23109177
15681,0.7648272272372598,0.8276917250485399,0.8769788323312071,Likely Flourishing,23344037
15682,0.9663230096976005,0.9783784758503828,0.9862683157129197,Likely Flourishing,23109178
15683,0.9435721194792599,0.9617843702654134,0.9745564609133684,Likely Flourishing,23070622
15684,0.017253264811779117,0.03262549270903477,0.06092031944426332,At-Risk,23262898
15685,0.9999999444348467,0.9999999819996896,0.9999999936994053,Likely Flourishing,23138503
15686,1.529299453331553e-05,8.487552281959408e-05,0.0005070370405942145,At-Risk,23177116
15687,1.2041995620387468e-05,0.00016907849731579583,0.0019646567964532197,At-Risk,23048608
15688,0.9974276117658585,0.998893895785783,0.9995325379791596,Likely Flourishing,23010171
15689,0.005632944034191492,0.011638872167163998,0.0254975729571723,At-Risk,23240773
15690,1.2942744119898555e-11,1.0276095652822187e-09,8.40412308669804e-08,At-Risk,23317678
15691,0.9977541519611435,0.9988278111988993,0.9993835516846072,Likely Flourishing,23061592
15692,8.473969397958775e-05,0.00025555289469317527,0.0007981964637361021,At-Risk,23292154
15693,0.029177079131616615,0.050782726734055414,0.08875555872662122,At-Risk,23125475
15694,1.743534835465174e-09,2.2328929131893305e-08,2.74779662378581e-07,At-Risk,23048609
15695,0.987098933531075,0.9917265276620544,0.9946702082535208,Likely Flourishing,23177118
15696,0.46822486208853803,0.6599175143909,0.7992195094980583,Likely Flourishing,23036612
15697,3.1848361923274057e-06,1.1839666135272276e-05,4.099963926237501e-05,At-Risk,23100043
15698,0.9988796059035508,0.999791925840685,0.9999644630624457,Likely Flourishing,23080931
15699,1.789196814941914e-05,4.265242652676632e-05,0.00010536917060068649,At-Risk,23311534
15700,0.8303812585791569,0.8987508867747218,0.9429087350555041,Likely Flourishing,23374802
15701,4.6330453803029035e-06,1.8287796386507728e-05,6.883260265942708e-05,At-Risk,23248026
15702,0.9999975946305014,0.9999989895820025,0.9999995419204936,Likely Flourishing,23080933
15703,0.06252624038627405,0.1217137317010617,0.22121602670156487,At-Risk,23105757
15704,0.9816453505269276,0.9891210009706961,0.993245172775826,Likely Flourishing,23273040
15705,6.303019875695928e-05,0.0001576888946502675,0.00040726351063555163,At-Risk,23073673
15706,0.6039723251364905,0.7071058005689802,0.8020164640572431,Likely Flourishing,23311538
15707,4.318571393079519e-06,1.3913213318569228e-05,4.240762070961339e-05,At-Risk,23336297
15708,0.1963174919086274,0.3023746778705294,0.43622377842782306,At-Risk,23067266
15709,0.9999869602885464,0.9999940615888196,0.999997305125025,Likely Flourishing,23004051
15710,2.2692178588845185e-08,1.1201187615365645e-07,4.641325600955273e-07,At-Risk,23248032
15711,0.35450364307083765,0.483687100471588,0.6151593284391845,Moderate,23265929
15712,0.9712112751618861,0.9834565457069904,0.9905733752886984,Likely Flourishing,23017516
15713,1.6525701992459038e-09,7.983967339143942e-09,3.256573473113486e-08,At-Risk,23067268
15714,0.6012731881689289,0.7497718074085149,0.8543540697632366,Likely Flourishing,23311546
15715,0.12489849132686287,0.25830273158865485,0.4593169239342174,At-Risk,23286504
15716,1.919168002362719e-06,4.779527760342735e-06,1.1410317227433474e-05,At-Risk,23374805
15717,0.9999547726077376,0.9999759055194164,0.9999880320060966,Likely Flourishing,23105763
15718,8.541529765631457e-09,5.510551022588889e-08,3.444046828955139e-07,At-Risk,23248038
15719,0.9889690300430445,0.9945503556617663,0.9973767704735141,Likely Flourishing,23234644
15720,2.650501857305912e-08,8.631723091799095e-08,3.028166695250377e-07,At-Risk,23311551
15721,0.0844477017641994,0.15658540168490329,0.26031942851212747,At-Risk,23273049
15722,0.5713310975876811,0.6790448768370144,0.7740860871857758,Likely Flourishing,23132990
15723,0.9998842527030223,0.9999572621104953,0.9999852540560247,Likely Flourishing,23182701
15724,2.7643102568713265e-11,3.194798591184472e-10,3.7463717176915846e-09,At-Risk,23094419
15725,0.9999675215548074,0.9999913045984389,0.9999977783803479,Likely Flourishing,23182702
15726,0.5086190380261775,0.6339627322649254,0.7408065334377603,Moderate,23319763
15727,0.9077261575020658,0.965653530789749,0.9883137781143635,Likely Flourishing,23050716
15728,0.0001072938766319328,0.0003406350959733371,0.0011773458227378507,At-Risk,23379518
15729,2.1360106884265732e-07,1.0123403203432607e-06,6.048816318456521e-06,At-Risk,23033457
15730,0.9979129561896052,0.9986724269354914,0.9991623294488047,Likely Flourishing,23050717
15731,0.8914607647922214,0.9355673438504003,0.9635139797418675,Likely Flourishing,23242844
15732,0.9999503611784967,0.9999885128692283,0.999997064549718,Likely Flourishing,23025161
15733,5.3271091479002214e-08,3.541122919027973e-07,2.207951471629596e-06,At-Risk,23110388
15734,0.0001112293980907158,0.0003904162987308719,0.0012867503096365587,At-Risk,23050719
15735,0.999837120972303,0.9999095667865612,0.9999469942705544,Likely Flourishing,23319766
15736,2.0251256200210901e-07,6.885923224811136e-07,2.4525464064304387e-06,At-Risk,23089230
15737,5.22833708680497e-05,8.867953704293674e-05,0.00014305233181929091,At-Risk,23379522
15738,0.0005527837232900858,0.002780906935483372,0.013418495067737566,At-Risk,23242845
15739,0.9816671333514031,0.9880800109645353,0.9921733420948436,Likely Flourishing,23332610
15740,0.009953111053496118,0.01578015326448123,0.026632269126913296,At-Risk,23166291
15741,9.400586101079982e-08,5.251931762750268e-07,3.26105636547156e-06,At-Risk,23033460
15742,0.9998077167978098,0.9999239441497041,0.9999704560678728,Likely Flourishing,23302525
15743,0.9997199357306984,0.9998657666668009,0.9999356274127618,Likely Flourishing,23281345
15744,0.9360961610208997,0.9834020011522884,0.9957527699961324,Likely Flourishing,23187237
15745,0.9569679211685401,0.9967146319274962,0.9997906143893014,Likely Flourishing,23255760
15746,1.0623531345761893e-06,4.471794392449472e-06,2.0391773634671646e-05,At-Risk,23140492
15747,0.006724552796092007,0.014980637001979043,0.034273115659425576,At-Risk,23383076
15748,0.9656904653645684,0.9818916617152373,0.9905349210658011,Likely Flourishing,23302528
15749,0.8980649392575909,0.9392587539555832,0.9636160779578711,Likely Flourishing,23063507
15750,0.6249194637056604,0.7316396957164627,0.8184388691014719,Likely Flourishing,23127627
15751,5.1767815669039745e-05,0.00011595208353497357,0.00024718690792533326,At-Risk,23379524
15752,0.999997575183098,0.999999136039027,0.9999996631897747,Likely Flourishing,23148778
15753,0.9679450289633245,0.9794315915161974,0.986979494338131,Likely Flourishing,23217093
15754,0.0001452160457229922,0.0003555920774335183,0.0008857720287031876,At-Risk,23166293
15755,0.002590069184742353,0.004879581734357065,0.008711360923172977,At-Risk,23217094
15756,0.3269714471689151,0.4564061060640223,0.5865256004256131,Moderate,23063509
15757,0.01136759898683094,0.026767371648906687,0.061797097777048685,At-Risk,23242851
15758,0.999967866801317,0.9999937637760519,0.999998843939354,Likely Flourishing,23332616
15759,0.7448804166529585,0.830579668536592,0.9006538787420653,Likely Flourishing,23187242
15760,0.7087468721137632,0.8706022011960926,0.9446684073258391,Likely Flourishing,23077595
15761,8.708780398103988e-05,0.00016557622837124787,0.0003156437421962346,At-Risk,23308197
15762,7.54509923148243e-06,2.1201730281469458e-05,6.132166505129116e-05,At-Risk,23142384
15763,0.6752967365538758,0.7753530847192296,0.853516388857843,Likely Flourishing,23269761
15764,0.2582403215533678,0.37951433617717434,0.5136123413124866,Moderate,23346637
15765,0.9919422657339457,0.9953578650475267,0.9972272621053416,Likely Flourishing,23000716
15766,0.9988171725114646,0.9994428182489947,0.9997244711233462,Likely Flourishing,23231333
15767,8.879386111273195e-06,2.2612191480400288e-05,5.73247725009027e-05,At-Risk,23116027
15768,0.014004848911887845,0.022766869074781024,0.037292099390000534,At-Risk,23192903
15769,0.002364543834279781,0.004079821223656468,0.007192740565750302,At-Risk,23324961
15770,0.17085298039966676,0.23343064060070215,0.31491563534835865,At-Risk,23272916
15771,0.9999408483412087,0.9999655424532926,0.9999800707567694,Likely Flourishing,23220736
15772,0.0007941297543230021,0.0023841797691195165,0.006750941002598823,At-Risk,23381255
15773,0.00042939605333010614,0.0008661718271505152,0.0017677456647677762,At-Risk,23363282
15774,9.83366130084535e-11,5.540823718893171e-10,3.913386882329903e-09,At-Risk,23073645
15775,0.870469336215571,0.9376948550243083,0.9738154755432097,Likely Flourishing,23094305
